Time (s),HbO_avg,HbR_avg,Stim?
85.38,-8.050770311889084e-06,-9.907226278062927e-06,1
85.4,-8.255630315703746e-06,-9.708378519618043e-06,1
85.42,-8.453406632663427e-06,-9.508202858079636e-06,1
85.44,-8.645765088366425e-06,-9.312523517510872e-06,1
85.46000000000001,-8.832278322102688e-06,-9.12377681114498e-06,1
85.48,-9.012860601634662e-06,-8.94340106653515e-06,1
85.5,-9.18695757048526e-06,-8.773021141139348e-06,1
85.52,-9.356413147775128e-06,-8.614775209415177e-06,1
85.54,-9.521019270793675e-06,-8.471779842441129e-06,1
85.56,-9.681521018708514e-06,-8.34704488023936e-06,1
85.58,-9.838858480631883e-06,-8.242528326253538e-06,1
85.60000000000001,-9.993034958161914e-06,-8.160682027841982e-06,1
85.62,-1.0144152000085949e-05,-8.103830685418899e-06,1
85.64,-1.0293711881817295e-05,-8.070494525788621e-06,1
85.66,-1.0441436135612024e-05,-8.065928325170668e-06,1
85.68,-1.05880872339349e-05,-8.088727276195677e-06,1
85.7,-1.0733832823905563e-05,-8.139545158202915e-06,1
85.72,-1.0880200837323911e-05,-8.220545975910183e-06,1
85.74,-1.102746404699062e-05,-8.334235461598719e-06,1
85.76,-1.11755473483114e-05,-8.475090478944501e-06,1
85.78,-1.1324551996422023e-05,-8.646789240468146e-06,1
85.8,-1.1475669587328202e-05,-8.847654080448835e-06,1
85.82000000000001,-1.1629672305892926e-05,-9.075346133820404e-06,1
85.84,-1.1785936384683696e-05,-9.329758183580593e-06,1
85.86,-1.1944880149044104e-05,-9.611901530811063e-06,1
85.88,-1.210712460169454e-05,-9.91919465714231e-06,1
85.9,-1.227338916650113e-05,-1.0248193735906248e-05,1
85.92,-1.244285884014306e-05,-1.0600383291217684e-05,1
85.94,-1.2617099126597831e-05,-1.0972217140969362e-05,1
85.96000000000001,-1.2794594761875743e-05,-1.1361142672580964e-05,1
85.98,-1.2976880706463955e-05,-1.1765082817559095e-05,1
86.0,-1.3162930315191606e-05,-1.2182039215279766e-05,1
86.02,-1.3352811130880328e-05,-1.2609597975370254e-05,1
86.04,-1.354566277083564e-05,-1.304593946481162e-05,1
86.06,-1.3742690907726262e-05,-1.3485023756164157e-05,1
86.08,-1.3943999004628828e-05,-1.3927380851471983e-05,1
86.10000000000001,-1.4148296907870908e-05,-1.4371499001073662e-05,1
86.12,-1.4355603184679868e-05,-1.4811497607010431e-05,1
86.14,-1.456613097126559e-05,-1.5245979077070815e-05,1
86.16,-1.4779433777484517e-05,-1.5673170713841288e-05,1
86.18,-1.4995397588994488e-05,-1.6090764418555842e-05,1
86.2,-1.5213572440753977e-05,-1.649537208608933e-05,1
86.22,-1.5433094440734817e-05,-1.6886463388003195e-05,1
86.24,-1.565334175533757e-05,-1.726126839658474e-05,1
86.26,-1.5875682794288726e-05,-1.761607090699487e-05,1
86.28,-1.6097517196136523e-05,-1.794989049236538e-05,1
86.3,-1.631889672882646e-05,-1.826096333997469e-05,1
86.32000000000001,-1.6540228667031342e-05,-1.8548305908755073e-05,1
86.34,-1.6760964419460425e-05,-1.8808769446726217e-05,1
86.36,-1.6980068040431393e-05,-1.9042591654408326e-05,1
86.38,-1.719600973642605e-05,-1.924769840519227e-05,1
86.4,-1.740969651923511e-05,-1.9424076698308395e-05,1
86.42,-1.7619520092750675e-05,-1.9572441202660037e-05,1
86.44,-1.7825074611714813e-05,-1.969014567317703e-05,1
86.46000000000001,-1.802536701588864e-05,-1.9776486684340084e-05,1
86.48,-1.8219491459454333e-05,-1.983397627799883e-05,1
86.5,-1.840709049602159e-05,-1.9860408600440598e-05,1
86.52,-1.8587904198332137e-05,-1.9857474223959675e-05,1
86.54,-1.87598375373277e-05,-1.982675437301889e-05,1
86.56,-1.8923639982376543e-05,-1.9768199051271018e-05,1
86.58,-1.907755232672287e-05,-1.9681374904300872e-05,1
86.60000000000001,-1.922125784142086e-05,-1.9567919706415522e-05,1
86.62,-1.935446415217946e-05,-1.9428282411844155e-05,1
86.64,-1.9476588072515673e-05,-1.926342905721168e-05,1
86.66,-1.958653746690174e-05,-1.907478198777385e-05,1
86.68,-1.9682257546206755e-05,-1.886487902456393e-05,1
86.7,-1.9764461325244982e-05,-1.8634779894365957e-05,1
86.72,-1.98317075808245e-05,-1.8386157447881105e-05,1
86.74,-1.988307231857482e-05,-1.811999574152153e-05,1
86.76,-1.9918542151053456e-05,-1.7837462067171782e-05,1
86.78,-1.993674978391772e-05,-1.7541324384393445e-05,1
86.8,-1.9937334612982886e-05,-1.7231727678120097e-05,1
86.82000000000001,-1.9919719207036865e-05,-1.691027320947336e-05,1
86.84,-1.9883512066747355e-05,-1.6579663748726133e-05,1
86.86,-1.982774737103121e-05,-1.624159763695947e-05,1
86.88,-1.9752086970138295e-05,-1.5896402029840715e-05,1
86.9,-1.9656361582798116e-05,-1.5547007330643666e-05,1
86.92,-1.9539625316824017e-05,-1.5191773474469036e-05,1
86.94,-1.9400650729306286e-05,-1.4833499710163557e-05,1
86.96000000000001,-1.9240439744004426e-05,-1.4472359288683032e-05,1
86.98,-1.9058348608878238e-05,-1.41131058095574e-05,1
87.0,-1.8854424686436384e-05,-1.3753825963920406e-05,1
87.02,-1.862856483278605e-05,-1.3394150361271256e-05,1
87.04,-1.8381352180034368e-05,-1.3037811898944704e-05,1
87.06,-1.81129929729926e-05,-1.2685462277104608e-05,1
87.08,-1.7823033915812228e-05,-1.2335467205927418e-05,1
87.10000000000001,-1.7513131241833915e-05,-1.1988427263411252e-05,1
87.12,-1.7182575741334527e-05,-1.164627817486118e-05,1
87.14,-1.6831905489370057e-05,-1.1309227776551885e-05,1
87.16,-1.6461769938292142e-05,-1.0977890840144953e-05,1
87.18,-1.6073177532004363e-05,-1.0650681663322019e-05,1
87.2,-1.566719023277848e-05,-1.0326852118695125e-05,1
87.22,-1.5244022740106617e-05,-1.0007488893597014e-05,1
87.24,-1.4805368452703064e-05,-9.691947401105374e-06,1
87.26,-1.4351891507047159e-05,-9.380578591097308e-06,1
87.28,-1.3884595521995359e-05,-9.071836372160893e-06,1
87.3,-1.3405478671773969e-05,-8.76649836259439e-06,1
87.32000000000001,-1.2916519368345355e-05,-8.46460727089254e-06,1
87.34,-1.2418383131812216e-05,-8.165937152908573e-06,1
87.36,-1.1912122366923139e-05,-7.87162103381065e-06,1
87.38,-1.1399896828124764e-05,-7.5777769780159384e-06,1
87.4,-1.0883091653666221e-05,-7.28605669781681e-06,1
87.42,-1.0363593757118155e-05,-6.996015056680295e-06,1
87.44,-9.843286588730073e-06,-6.707123201009331e-06,1
87.46000000000001,-9.32392943049349e-06,-6.4157560231071826e-06,1
87.48,-8.80616570716538e-06,-6.124845437654173e-06,1
87.5,-8.292836781844416e-06,-5.834843340901982e-06,1
87.52,-7.785276126865094e-06,-5.539897872274225e-06,1
87.54,-7.2850904386073186e-06,-5.242624188816973e-06,1
87.56,-6.792300741741503e-06,-4.9435775696029916e-06,1
87.58,-6.309203580386384e-06,-4.642165605549436e-06,1
87.60000000000001,-5.837185785158017e-06,-4.3366250759189915e-06,1
87.62,-5.378311197029943e-06,-4.029666606732655e-06,1
87.64,-4.932272772866164e-06,-3.7177621825139026e-06,1
87.66,-4.501446780651263e-06,-3.4014417933157972e-06,1
87.68,-4.086484214369668e-06,-3.080121313851775e-06,1
87.7,-3.6880187748603104e-06,-2.756683874487752e-06,1
87.72,-3.306344239526631e-06,-2.4291546549091844e-06,1
87.74,-2.941639705282523e-06,-2.0959807954901104e-06,1
87.76,-2.5946013296569776e-06,-1.757845284679252e-06,1
87.78,-2.264780760281858e-06,-1.4152095985225845e-06,1
87.8,-1.9524782966207896e-06,-1.0693342591291615e-06,1
87.82000000000001,-1.65699465612093e-06,-7.161414953981674e-07,1
87.84,-1.378130892592341e-06,-3.5816689836528445e-07,1
87.86,-1.1162302380003526e-06,6.226126238005405e-09,1
87.88,-8.693508806304816e-07,3.7486589163971024e-07,1
87.9,-6.370685219808877e-07,7.482434345300263e-07,1
87.92,-4.1852513198010616e-07,1.127374325613574e-06,1
87.94,-2.1177168134764636e-07,1.5117734074730182e-06,1
87.96000000000001,-1.500111625388382e-08,1.9013495303907958e-06,1
87.98,1.7193652193958762e-07,2.2963118007875013e-06,1
88.0,3.5151296694921155e-07,2.6977822296424894e-06,1
88.02,5.261669124888888e-07,3.103739513267172e-06,1
88.04,6.974511665807328e-07,3.51645976130374e-06,1
88.06,8.671051209837823e-07,3.933402968716185e-06,1
88.08,1.0371345906786463e-06,4.3588953075687105e-06,1
88.10000000000001,1.2097349925600263e-06,4.787212654145503e-06,1
88.12,1.387842172894218e-06,5.222841385247729e-06,1
88.14,1.5727294955676622e-06,5.6646092403732014e-06,1
88.16,1.7666306046451014e-06,6.110723597834894e-06,1
88.18,1.97245448790173e-06,6.5618052720875875e-06,1
88.2,2.1903584984534695e-06,7.020656694219633e-06,1
88.22,2.423473360365052e-06,7.485636604651347e-06,1
88.24,2.6747781198664284e-06,7.956818943067675e-06,1
88.26,2.945331550844456e-06,8.432077210177806e-06,1
88.28,3.2361984724581017e-06,8.912406425475318e-06,1
88.3,3.548395216736384e-06,9.398092350083515e-06,1
88.32000000000001,3.884367270521196e-06,9.887391592686505e-06,1
88.34,4.243966166194489e-06,1.0381797722656846e-05,1
88.36,4.629679929666339e-06,1.0879491378326197e-05,1
88.38,5.0410912417982225e-06,1.137984362157926e-05,1
88.4,5.4786335953022065e-06,1.1881426396426174e-05,1
88.42,5.942514297963346e-06,1.2387106115863585e-05,1
88.44,6.433612241885476e-06,1.2894414525753448e-05,1
88.46000000000001,6.95219633168527e-06,1.3402288613253381e-05,1
88.48,7.496225889225684e-06,1.3908914029818738e-05,1
88.5,8.0653259266214e-06,1.4414778129959224e-05,1
88.52,8.658291960839647e-06,1.4917071183695348e-05,1
88.54,9.273611007692982e-06,1.541489057424182e-05,1
88.56,9.91013442303139e-06,1.590911919433444e-05,1
88.58,1.0566636004443338e-05,1.6399614884646705e-05,1
88.60000000000001,1.1240340673955301e-05,1.6883052118468487e-05,1
88.62,1.1929391245043111e-05,1.735815898146616e-05,1
88.64,1.2631400032781919e-05,1.78247428192444e-05,1
88.66,1.334301538755806e-05,1.8282991853278534e-05,1
88.68,1.4062630461449418e-05,1.8729820979003306e-05,1
88.7,1.4786605379180872e-05,1.9164011214937543e-05,1
88.72,1.551205504214128e-05,1.958597199360177e-05,1
88.74,1.6235839871105906e-05,1.9993794627690142e-05,1
88.76,1.695520838651821e-05,2.038447219186326e-05,1
88.78,1.7667288813405702e-05,2.075932215548682e-05,1
88.8,1.8367960371149744e-05,2.111643715554634e-05,1
88.82000000000001,1.9054497303048053e-05,2.145548201212521e-05,1
88.84,1.9723311795385145e-05,2.177527844608032e-05,1
88.86,2.0371412064191164e-05,2.2075462972090635e-05,1
88.88,2.099555881637832e-05,2.235562937943447e-05,1
88.9,2.1593361623526732e-05,2.261496893173166e-05,1
88.92,2.2161136411645157e-05,2.285292455792204e-05,1
88.94,2.269643937520735e-05,2.3069695825364266e-05,1
88.96000000000001,2.3197154288144613e-05,2.3266172091197494e-05,1
88.98,2.366120472284469e-05,2.3439846110457167e-05,1
89.0,2.4084780327112078e-05,2.359058591194108e-05,1
89.02,2.4467442736556145e-05,2.3721876024591838e-05,1
89.04,2.4807573127425067e-05,2.3832607202034148e-05,1
89.06,2.510365234271255e-05,2.3922501593342388e-05,1
89.08,2.535420997592181e-05,2.3990863312552433e-05,1
89.10000000000001,2.5559604526903434e-05,2.404125838247439e-05,1
89.12,2.571803795250596e-05,2.407407897437327e-05,1
89.14,2.5830787120571807e-05,2.4090493004772756e-05,1
89.16,2.589725366427663e-05,2.409188701290704e-05,1
89.18,2.591782859999841e-05,2.407747709462921e-05,1
89.2,2.5893507963159624e-05,2.4048564539746304e-05,1
89.22,2.5824839781885357e-05,2.4009824993932984e-05,1
89.24,2.5713523413034356e-05,2.396271286908272e-05,1
89.26,2.55619509669386e-05,2.3906033978248977e-05,1
89.28,2.537270774444412e-05,2.3841912979014605e-05,1
89.3,2.514700738849453e-05,2.377423376275597e-05,1
89.32000000000001,2.488787546309817e-05,2.3701932243435638e-05,1
89.34,2.459687594316162e-05,2.362929623546483e-05,1
89.36,2.4278150407550445e-05,2.3556514275647786e-05,1
89.38,2.3933912476398778e-05,2.3483919590825212e-05,1
89.4,2.3568702252188433e-05,2.3417781851431548e-05,1
89.42,2.3184641015666068e-05,2.3359295432047496e-05,1
89.44,2.27852409128233e-05,2.3308129755372524e-05,1
89.46000000000001,2.237439673561065e-05,2.326508174625697e-05,1
89.48,2.1956235429090446e-05,2.3232734301156478e-05,1
89.5,2.153373365802617e-05,2.3211204509801887e-05,1
89.52,2.111003234307084e-05,2.3203646233663937e-05,1
89.54,2.068890334271605e-05,2.3212830788764546e-05,1
89.56,2.0273991835160464e-05,2.3236225257319076e-05,1
89.58,1.9867477378247468e-05,2.3275202137922543e-05,1
89.60000000000001,1.94741092920708e-05,2.3330523274790325e-05,1
89.62,1.9097608777522788e-05,2.3403380841040683e-05,1
89.64,1.873947369899842e-05,2.3492713602036895e-05,1
89.66,1.8402915528589936e-05,2.359828146723133e-05,1
89.68,1.8088987229878325e-05,2.372096392922085e-05,1
89.7,1.7800711866708463e-05,2.3861319984376446e-05,1
89.72,1.7540084904664494e-05,2.4019922719322534e-05,1
89.74,1.7307996515551997e-05,2.4193830014689134e-05,1
89.76,1.710667576200123e-05,2.4382499465147868e-05,1
89.78,1.693647294497248e-05,2.4582026617222037e-05,1
89.8,1.6798632591144185e-05,2.4795846180242346e-05,1
89.82000000000001,1.6693407688813336e-05,2.5020872647463372e-05,1
89.84,1.662085887634577e-05,2.525627255505475e-05,1
89.86,1.6580090698166954e-05,2.5499191210419955e-05,1
89.88,1.6571251748010636e-05,2.574763205346837e-05,1
89.9,1.6593414598568407e-05,2.599969873459123e-05,1
89.92,1.664417471290386e-05,2.6255689701965612e-05,1
89.94,1.672332890557617e-05,2.651030987993215e-05,1
89.96000000000001,1.682905648046253e-05,2.6761328840590256e-05,1
89.98,1.695909168818139e-05,2.7008922991698973e-05,1
90.0,1.7111296935648568e-05,2.7251453821649775e-05,1
90.02,1.7283334184687617e-05,2.7482711052216786e-05,1
90.04,1.747197249429679e-05,2.77033447110721e-05,1
90.06,1.7674770563741525e-05,2.7908542703027877e-05,1
90.08,1.788871291770307e-05,2.809759660627533e-05,1
90.10000000000001,1.811048572400745e-05,2.8268169003956897e-05,1
90.12,1.8338153688095378e-05,2.8419779661479014e-05,1
90.14,1.8568086611845567e-05,2.8547761215762458e-05,1
90.16,1.879615492476059e-05,2.865161816905465e-05,1
90.18,1.9019726318468445e-05,2.8726917690663446e-05,1
90.2,1.9235794648071576e-05,2.8775274238082426e-05,1
90.22,1.9441542434598526e-05,2.8794081205161745e-05,1
90.24,1.9634149494093254e-05,2.8782145639177598e-05,1
90.26,1.9809459871248923e-05,2.8739138798470605e-05,1
90.28,1.9964520428068757e-05,2.8664328362146354e-05,1
90.3,2.0098326386815483e-05,2.8556912336432658e-05,1
90.32000000000001,2.0208699796461278e-05,2.8415984319936836e-05,1
90.34,2.029232570825678e-05,2.8241744082800308e-05,1
90.36,2.034748559665957e-05,2.8034467827582805e-05,1
90.38,2.0372387335154037e-05,2.7794349770286646e-05,1
90.4,2.03655711025071e-05,2.7523957849514623e-05,1
90.42,2.032641260684107e-05,2.7221679289512243e-05,1
90.44,2.0254220985107918e-05,2.6891189196438285e-05,1
90.46000000000001,2.014828617448823e-05,2.653459641388761e-05,1
90.48,2.0007783902728774e-05,2.6149297832887913e-05,1
90.5,1.983208929201134e-05,2.573938402903125e-05,1
90.52,1.962431957832824e-05,2.530945580835117e-05,1
90.54,1.9383239912548365e-05,2.4856103239569834e-05,1
90.56,1.9110198884967406e-05,2.4386271145766748e-05,1
90.58,1.8807313932386754e-05,2.39001007328939e-05,1
90.60000000000001,1.8474550486915396e-05,2.340038224160083e-05,1
90.62,1.8113705412006817e-05,2.2890981619747265e-05,1
90.64,1.7728233355092144e-05,2.2375316358804925e-05,1
90.66,1.7320020100946945e-05,2.1855254109017838e-05,1
90.68,1.6891108944591543e-05,2.1333670788805558e-05,1
90.7,1.6443520724803132e-05,2.081358322698329e-05,1
90.72,1.5981239171908686e-05,2.0299402529535898e-05,1
90.74,1.5506851490812707e-05,1.9791374394269013e-05,1
90.76,1.5023285832518599e-05,1.929338470897118e-05,1
90.78,1.4533682023178542e-05,1.880838966250091e-05,1
90.8,1.4040729036665995e-05,1.8339533144219997e-05,1
90.82000000000001,1.3547515209963153e-05,1.7887615380702992e-05,1
90.84,1.3057308357162032e-05,1.7457391963642176e-05,1
90.86,1.2573381544627367e-05,1.7049631804806605e-05,1
90.88,1.2098579448320242e-05,1.666476958302115e-05,1
90.9,1.1636895076372018e-05,1.630587373499828e-05,1
90.92,1.1189071066878975e-05,1.5976501032041608e-05,1
90.94,1.0759416782517603e-05,1.567509350469055e-05,1
90.96000000000001,1.034983628381434e-05,1.5405021233820904e-05,1
90.98,9.962122946285543e-06,1.5165965059794849e-05,1
91.0,9.599218358784315e-06,1.4957992571002634e-05,1
91.02,9.262343679941616e-06,1.4781069666492427e-05,1
91.04,8.953331129084066e-06,1.4637335468477886e-05,1
91.06,8.673562943545898e-06,1.4523162792518442e-05,1
91.08,8.425019173261506e-06,1.4442954338543493e-05,1
91.10000000000001,8.207889859434729e-06,1.439330951175416e-05,1
91.12,8.023277440471826e-06,1.4375282592213522e-05,1
91.14,7.870746183682303e-06,1.4384832134919019e-05,1
91.16,7.75127042551766e-06,1.4424380951847337e-05,1
91.18,7.663137100573195e-06,1.4489729005262833e-05,1
91.2,7.606871530787712e-06,1.4579894336363637e-05,1
91.22,7.5821277630802375e-06,1.4692657757503159e-05,1
91.24,7.587021118200987e-06,1.4827305838474584e-05,1
91.26,7.620735320232151e-06,1.4977952577057375e-05,1
91.28,7.680895682509244e-06,1.5146995381007047e-05,1
91.3,7.766683064962936e-06,1.533108248229405e-05,1
91.32000000000001,7.875967003373385e-06,1.5527521168896537e-05,1
91.34,8.007283533792278e-06,1.573310961574493e-05,1
91.36,8.157107301783844e-06,1.5943025326838615e-05,1
91.38,8.324547524572248e-06,1.6157632341607524e-05,1
91.4,8.505407631123476e-06,1.6374197291001332e-05,1
91.42,8.698649349484145e-06,1.6589167680130956e-05,1
91.44,8.90074980499276e-06,1.6800309066516685e-05,1
91.46000000000001,9.10953816243502e-06,1.7007530867521236e-05,1
91.48,9.322927020041485e-06,1.7206752872262055e-05,1
91.5,9.537219455851956e-06,1.739640970546406e-05,1
91.52,9.75039764903947e-06,1.7573377465363873e-05,1
91.54,9.960589713700264e-06,1.7738081303370996e-05,1
91.56,1.0165187006297124e-05,1.7888758697989727e-05,1
91.58,1.0361779828303182e-05,1.802203804247386e-05,1
91.60000000000001,1.054802434914593e-05,1.8139023655707706e-05,1
91.62,1.0721795757941201e-05,1.8237713359974703e-05,1
91.64,1.0880951444419389e-05,1.8315947127661208e-05,1
91.66,1.1024204704420894e-05,1.8375406569740994e-05,1
91.68,1.1150692866517395e-05,1.8414036044505817e-05,1
91.7,1.125800689933585e-05,1.8430894853348693e-05,1
91.72,1.1345862489916915e-05,1.8426695893344566e-05,1
91.74,1.1413630425625993e-05,1.8402247004251597e-05,1
91.76,1.146085486370701e-05,1.8358543990687927e-05,1
91.78,1.148620436250977e-05,1.8294680220517514e-05,1
91.8,1.1490547716979928e-05,1.821305261011405e-05,1
91.82000000000001,1.1473151367187109e-05,1.8114016345608104e-05,1
91.84,1.143522857591465e-05,1.8000901945064836e-05,1
91.86,1.1377691478224578e-05,1.7871767650444234e-05,1
91.88,1.130156171207101e-05,1.7730014932591088e-05,1
91.9,1.1207631046479509e-05,1.7575219269339644e-05,1
91.92,1.1095920574028036e-05,1.7410383916040822e-05,1
91.94,1.096850904158081e-05,1.723811855788826e-05,1
91.96000000000001,1.0827158365896426e-05,1.7060248676570465e-05,1
91.98,1.0674155189909863e-05,1.6879560761383836e-05,1
92.0,1.0510594518095858e-05,1.669705201285232e-05,1
92.02,1.033891531011603e-05,1.6513238494277095e-05,1
92.04,1.0161457045248407e-05,1.633228126623168e-05,1
92.06,9.980178345049523e-06,1.615735073751101e-05,1
92.08,9.79754637838366e-06,1.5988421531388947e-05,1
92.10000000000001,9.615732105918368e-06,1.582469709631322e-05,1
92.12,9.436765914125109e-06,1.567282810160983e-05,1
92.14,9.262381438620703e-06,1.553314933493894e-05,1
92.16,9.095708691767854e-06,1.540484426065399e-05,1
92.18,8.938417864154325e-06,1.5291905169393344e-05,1
92.2,8.793278739859177e-06,1.5197652724932627e-05,1
92.22,8.661696806941775e-06,1.512011116527124e-05,1
92.24,8.546890614028899e-06,1.5062139833575396e-05,1
92.26,8.448896647887755e-06,1.5025361958796942e-05,1
92.28,8.369928964835765e-06,1.5005936120272458e-05,1
92.3,8.310936660073003e-06,1.5009550931128075e-05,1
92.32000000000001,8.273398455727394e-06,1.503457157090859e-05,1
92.34,8.258100754634912e-06,1.5080157969680629e-05,1
92.36,8.265850139035386e-06,1.5147276559445452e-05,1
92.38,8.2969112758317e-06,1.5237076020406822e-05,1
92.4,8.352553088424592e-06,1.5347250433477924e-05,1
92.42,8.432696919155225e-06,1.547759673556319e-05,1
92.44,8.537598625294017e-06,1.562913342942933e-05,1
92.46000000000001,8.666089502351266e-06,1.579985931945054e-05,1
92.48,8.818398256229433e-06,1.598950581694307e-05,1
92.5,8.993301792461869e-06,1.619717883757552e-05,1
92.52,9.189723720397535e-06,1.6416749751480965e-05,1
92.54,9.406329859508233e-06,1.6650515681553162e-05,1
92.56,9.641494755161409e-06,1.6897255660979482e-05,1
92.58,9.893761537563839e-06,1.7155634890112364e-05,1
92.60000000000001,1.0161993167373019e-05,1.7420112455417346e-05,1
92.62,1.0443079129060375e-05,1.7694860421447246e-05,1
92.64,1.073620237438059e-05,1.797455730752445e-05,1
92.66,1.1037919572080432e-05,1.8259036319292425e-05,1
92.68,1.1346601311511315e-05,1.854138488831683e-05,1
92.7,1.1658960725886536e-05,1.8826735339664528e-05,1
92.72,1.1973471224430118e-05,1.91082526802251e-05,1
92.74,1.2286919594760509e-05,1.9385288747601816e-05,1
92.76,1.2596904473972335e-05,1.965526828432254e-05,1
92.78,1.2901473086121456e-05,1.992013506889883e-05,1
92.8,1.3197162550364591e-05,2.0173903038224e-05,1
92.82000000000001,1.3481763750085509e-05,2.041938975331209e-05,1
92.84,1.3753239029086067e-05,2.065379164415618e-05,1
92.86,1.4009446551523427e-05,2.0872464360497614e-05,1
92.88,1.4247052880324945e-05,2.107742166190546e-05,1
92.9,1.4464856866587998e-05,2.126594698922992e-05,1
92.92,1.4660238005519141e-05,2.143792190633435e-05,1
92.94,1.4831910084362313e-05,2.1592871145443365e-05,1
92.96000000000001,1.497845311913599e-05,2.1731616590305373e-05,1
92.98,1.5098210459710826e-05,2.1850730303975974e-05,1
93.0,1.5189963911652292e-05,2.1949873150445436e-05,1
93.02,1.5251865095862674e-05,2.203080639290499e-05,1
93.04,1.5283625253820828e-05,2.209234382569625e-05,1
93.06,1.5284268013812056e-05,2.213454480144795e-05,1
93.08,1.5254747039301519e-05,2.2157623496131045e-05,1
93.10000000000001,1.5192760592497895e-05,2.216170697971461e-05,1
93.12,1.5099763502574973e-05,2.214814052570232e-05,1
93.14,1.4975769472849026e-05,2.2117871563722115e-05,1
93.16,1.482117860605824e-05,2.207006325577841e-05,1
93.18,1.463741206961165e-05,2.20049575871061e-05,1
93.2,1.4424953958743528e-05,2.1924010502442187e-05,1
93.22,1.4184186050575943e-05,2.1827943970420012e-05,1
93.24,1.3917379232972637e-05,2.1719077773185427e-05,1
93.26,1.3625854428471025e-05,2.1596964919750494e-05,1
93.28,1.3310314543898106e-05,2.1464687393793805e-05,1
93.3,1.2974668772969029e-05,2.1320832910181678e-05,1
93.32000000000001,1.2619683158613571e-05,2.117070395467396e-05,1
93.34,1.2248619577439022e-05,2.1011857177980505e-05,1
93.36,1.1862850605794695e-05,2.084775311948438e-05,1
93.38,1.1464591660293667e-05,2.067772009397243e-05,1
93.4,1.105718364754977e-05,2.050267578561585e-05,1
93.42,1.0642204259775558e-05,2.0324409381677863e-05,1
93.44,1.022304647363611e-05,2.0143946625331866e-05,1
93.46000000000001,9.801391599179909e-06,1.9963096878634535e-05,1
93.48,9.38073152457417e-06,1.9780899842532925e-05,1
93.5,8.96319839360855e-06,1.959787977335618e-05,1
93.52,8.550620467307498e-06,1.941688630868473e-05,1
93.54,8.147621723250755e-06,1.9235094048778085e-05,1
93.56,7.754598155080943e-06,1.9056820542562006e-05,1
93.58,7.373645674595162e-06,1.8878731272674516e-05,1
93.60000000000001,7.007857430035986e-06,1.870393211458768e-05,1
93.62,6.658457134999306e-06,1.85292358514199e-05,1
93.64,6.327884720268582e-06,1.8355918672547075e-05,1
93.66,6.0172000198187996e-06,1.8184245602314677e-05,1
93.68,5.728098302853161e-06,1.8013880110671074e-05,1
93.7,5.462210440547117e-06,1.7846392232400806e-05,1
93.72,5.221604702906597e-06,1.7677325999187464e-05,1
93.74,5.006323097055145e-06,1.7509964188625382e-05,1
93.76,4.8155641207453445e-06,1.73398571640198e-05,1
93.78,4.652172421926529e-06,1.716818573799505e-05,1
93.8,4.5149235373007466e-06,1.699490369422679e-05,1
93.82000000000001,4.404485576005251e-06,1.6818995376460272e-05,1
93.84,4.3204740048321155e-06,1.664081164278761e-05,1
93.86,4.263189609829455e-06,1.6457158185124283e-05,1
93.88,4.23184049426399e-06,1.626686404819056e-05,1
93.9,4.224555345363962e-06,1.6070128470035158e-05,1
93.92,4.242507592222331e-06,1.5865825047873084e-05,1
93.94,4.284737967988379e-06,1.565409168744348e-05,1
93.96000000000001,4.349481227800071e-06,1.5429306932403847e-05,1
93.98,4.435298759583222e-06,1.5194280633145649e-05,1
94.0,4.540400408369159e-06,1.4948700532042566e-05,1
94.02,4.663151144368042e-06,1.4690934617896669e-05,1
94.04,4.803297894047045e-06,1.442139539115775e-05,1
94.06,4.957439062957097e-06,1.4138016911038026e-05,1
94.08,5.1238576111521126e-06,1.3842195861697075e-05,1
94.10000000000001,5.301997539319123e-06,1.3531387968589219e-05,1
94.12,5.488459285924939e-06,1.3206428902059209e-05,1
94.14,5.681804500325661e-06,1.2866346069396639e-05,1
94.16,5.880157445739127e-06,1.2512481441613303e-05,1
94.18,6.081318281728966e-06,1.2143896665864602e-05,1
94.2,6.283408548821917e-06,1.1764176409957818e-05,1
94.22,6.484710994156102e-06,1.1371009910880612e-05,1
94.24,6.683984459350494e-06,1.0965186029695462e-05,1
94.26,6.878906797071455e-06,1.0549165273001531e-05,1
94.28,7.066430575348076e-06,1.0121883889542531e-05,1
94.3,7.2467993575559025e-06,9.684143914560642e-06,1
94.32000000000001,7.419044386485618e-06,9.240340721995041e-06,1
94.34,7.580795881703851e-06,8.790392581671868e-06,1
94.36,7.730353317241218e-06,8.335901181028463e-06,1
94.38,7.866552382849572e-06,7.87726307961808e-06,1
94.4,7.988744627097978e-06,7.416980377748638e-06,1
94.42,8.095271100805112e-06,6.955788001983493e-06,1
94.44,8.186332974894272e-06,6.495897598997204e-06,1
94.46000000000001,8.260899725483616e-06,6.039799368840802e-06,1
94.48,8.318920564090162e-06,5.592351662331424e-06,1
94.5,8.359214299016636e-06,5.152231582212035e-06,1
94.52,8.382876160830562e-06,4.722603909991181e-06,1
94.54,8.389678013957614e-06,4.303602289408764e-06,1
94.56,8.378935730037427e-06,3.899916207896893e-06,1
94.58,8.351204843053893e-06,3.512546761421489e-06,1
94.60000000000001,8.30668747438496e-06,3.1443002909864297e-06,1
94.62,8.247411273070447e-06,2.7951494627560156e-06,1
94.64,8.172075636077116e-06,2.4689852730791512e-06,1
