Time (s),HbO_avg,HbR_avg,Stim?
1.26,2.0917176525571622e-05,-2.2710001037851585e-05,1
1.28,2.1464427336998846e-05,-2.1993255488750508e-05,1
1.3,2.2058846918775746e-05,-2.132325329846222e-05,1
1.32,2.2696723956995962e-05,-2.070545074158504e-05,1
1.34,2.3373568531758463e-05,-2.014767019646921e-05,1
1.36,2.4087706252900636e-05,-1.9655350022044525e-05,1
1.3800000000000001,2.48330100071187e-05,-1.923292777340016e-05,1
1.4000000000000001,2.560438638304629e-05,-1.888530456311824e-05,1
1.42,2.6399180954974315e-05,-1.8617452169467513e-05,1
1.44,2.721158716850702e-05,-1.8431987740644078e-05,1
1.46,2.8037621887735264e-05,-1.833140138897631e-05,1
1.48,2.8873143887982783e-05,-1.831907670361664e-05,1
1.5,2.9711331778686e-05,-1.839612759997098e-05,1
1.52,3.054859173179489e-05,-1.856390529751865e-05,1
1.54,3.137934688914397e-05,-1.882130302030114e-05,1
1.56,3.220055366900089e-05,-1.9167510194728117e-05,1
1.58,3.300677601278111e-05,-1.9600612027234646e-05,1
1.6,3.379428030380445e-05,-2.011851287786885e-05,1
1.62,3.45589244877582e-05,-2.0717224561893198e-05,1
1.6400000000000001,3.529468994430659e-05,-2.139313852938236e-05,1
1.6600000000000001,3.599937536598649e-05,-2.2141913062102607e-05,1
1.68,3.666969358258622e-05,-2.295684051886723e-05,1
1.7,3.730275492102097e-05,-2.3832825572514138e-05,1
1.72,3.789707218770612e-05,-2.476226936547906e-05,1
1.74,3.844871610048275e-05,-2.5737998882343783e-05,1
1.76,3.895733636228156e-05,-2.675183840364771e-05,1
1.78,3.941913353963394e-05,-2.7794910855352672e-05,1
1.8,3.9832594676740936e-05,-2.8857635564924662e-05,1
1.82,4.019937809119759e-05,-2.9932209861620687e-05,1
1.84,4.05175833453765e-05,-3.100752391642409e-05,1
1.86,4.078567712190741e-05,-3.20730984236507e-05,1
1.8800000000000001,4.1004597221530634e-05,-3.3119357377863027e-05,1
1.9000000000000001,4.117431698041172e-05,-3.413601021732452e-05,1
1.92,4.129456489564949e-05,-3.511297518681311e-05,1
1.94,4.136674908648407e-05,-3.604019524750603e-05,1
1.96,4.139246401344163e-05,-3.6907594566593365e-05,1
1.98,4.1375268085323014e-05,-3.7704719758029365e-05,1
2.0,4.1315467700503556e-05,-3.842162009697479e-05,1
2.02,4.121464393413686e-05,-3.904968392546703e-05,1
2.04,4.107326462068983e-05,-3.9579506639623424e-05,1
2.06,4.0895687972618185e-05,-4.000356371323551e-05,1
2.08,4.0682668849263275e-05,-4.0314520402599554e-05,1
2.1,4.043717064108982e-05,-4.05041411780243e-05,1
2.12,4.016387454940449e-05,-4.056659735487999e-05,1
2.14,3.9862782163015405e-05,-4.04966820845639e-05,1
2.16,3.953830514180644e-05,-4.028912380445172e-05,1
2.18,3.919265056035365e-05,-3.994140483973731e-05,1
2.2,3.883046484875927e-05,-3.945030638695732e-05,1
2.22,3.845135913393158e-05,-3.8813625570783023e-05,1
2.24,3.805952550454656e-05,-3.8030930029988196e-05,1
2.2600000000000002,3.76592059460871e-05,-3.71013971621291e-05,1
2.2800000000000002,3.725113612952814e-05,-3.6026711560128545e-05,1
2.3000000000000003,3.683881414636896e-05,-3.480955900652366e-05,1
2.32,3.6425305688472945e-05,-3.345275111698778e-05,1
2.34,3.6009977405853546e-05,-3.196061921957466e-05,1
2.36,3.559739096154793e-05,-3.0337711617827698e-05,1
2.38,3.518915480623558e-05,-2.8590710137472002e-05,1
2.4,3.47857823558356e-05,-2.672657657700164e-05,1
2.42,3.438986850757552e-05,-2.4753944638821407e-05,1
2.44,3.4002348033842066e-05,-2.268148163696363e-05,1
2.46,3.3625995805018025e-05,-2.0519263713910492e-05,1
2.48,3.325852464232569e-05,-1.8276670841442888e-05,1
2.5,3.29039774366458e-05,-1.5965991401189652e-05,1
2.52,3.256061070623726e-05,-1.359865769639414e-05,1
2.54,3.222921071439204e-05,-1.1186165952871004e-05,1
2.56,3.1910293090360634e-05,-8.741972948093179e-06,1
2.58,3.1603677261798186e-05,-6.278113420357743e-06,1
2.6,3.1310002485635e-05,-3.808568967917838e-06,1
2.62,3.102798053323374e-05,-1.3467500214169717e-06,1
2.64,3.0757843733293875e-05,1.093753074010368e-06,1
2.66,3.0498056044991624e-05,3.4989553075871896e-06,1
2.68,3.0247242569137828e-05,5.854053784158271e-06,1
2.7,3.0006560650198095e-05,8.145906657237962e-06,1
2.72,2.9772579301361572e-05,1.0362415859716077e-05,1
2.74,2.954365490931185e-05,1.2490430515071105e-05,1
2.7600000000000002,2.9320818150408187e-05,1.4516704629603859e-05,1
2.7800000000000002,2.9101497442967648e-05,1.6428901024838574e-05,1
2.8000000000000003,2.8883144149509818e-05,1.821532909725028e-05,1
2.82,2.8665468409031977e-05,1.9864891811338303e-05,1
2.84,2.84492603787291e-05,2.1367345024601233e-05,1
2.86,2.82304387810314e-05,2.2713866323956248e-05,1
2.88,2.8009505002219938e-05,2.389492438451565e-05,1
2.9,2.7783173781966442e-05,2.490218754153238e-05,1
2.92,2.755118225014295e-05,2.572890221995339e-05,1
2.94,2.7311447598405493e-05,2.6369142508290255e-05,1
2.96,2.7063734123259736e-05,2.6817375133509994e-05,1
2.98,2.680604092690254e-05,2.706841217091052e-05,1
3.0,2.653677211408296e-05,2.7119328032783634e-05,1
3.02,2.62557567323312e-05,2.6968763315674936e-05,1
3.04,2.596325687663741e-05,2.661471866649888e-05,1
3.06,2.5658249449964703e-05,2.6058080581277037e-05,1
3.08,2.533934947971947e-05,2.5299741968883946e-05,1
3.1,2.500647764443546e-05,2.4341073628903135e-05,1
3.12,2.4659481311447175e-05,2.3185378346141393e-05,1
3.14,2.4297610195162954e-05,2.1836635015751844e-05,1
3.16,2.3922253441423442e-05,2.0299223171326915e-05,1
3.18,2.3532941880176894e-05,1.857949568202405e-05,1
3.2,2.313069127353618e-05,1.668329312306707e-05,1
3.22,2.271609915498976e-05,1.4618299638175848e-05,1
3.24,2.2287209587790704e-05,1.2393653101641215e-05,1
3.2600000000000002,2.1846256577921335e-05,1.0018655213723776e-05,1
3.2800000000000002,2.1392238749326625e-05,7.501212734929507e-06,1
3.3000000000000003,2.092874058509e-05,4.852235527247184e-06,1
3.3200000000000003,2.045628532253199e-05,2.0831822319677345e-06,1
3.34,1.997609302892072e-05,-7.957348476214949e-07,1
3.36,1.948855570822209e-05,-3.7719652810415912e-06,1
3.38,1.8995286308782052e-05,-6.834191092842642e-06,1
3.4,1.8496817514794616e-05,-9.97042558008243e-06,1
3.42,1.799637380033527e-05,-1.316794082267959e-05,1
3.44,1.749283565285883e-05,-1.641350541429754e-05,1
3.46,1.6987478097176972e-05,-1.9695751618475792e-05,1
3.48,1.648374805080611e-05,-2.3002076316339107e-05,1
3.5,1.598239482025802e-05,-2.6319396868539297e-05,1
3.52,1.5484032273583717e-05,-2.963501102829515e-05,1
3.54,1.4990076916870278e-05,-3.2937843450187846e-05,1
3.56,1.4502973576373241e-05,-3.621592363961603e-05,1
3.58,1.4023832418799246e-05,-3.945691896104075e-05,1
3.6,1.3554743088302265e-05,-4.26506359952918e-05,1
3.62,1.3096612575175502e-05,-4.578631105506985e-05,1
3.64,1.265121348277889e-05,-4.8853199482473415e-05,1
3.66,1.2217123584332189e-05,-5.184294595701448e-05,1
3.68,1.1796757526159961e-05,-5.474636123525103e-05,1
3.7,1.139290896146669e-05,-5.755451033274785e-05,1
3.72,1.1002532059438522e-05,-6.025964857142192e-05,1
3.74,1.0630350398612506e-05,-6.285510706085207e-05,1
3.7600000000000002,1.0276335851176603e-05,-6.533465432566863e-05,1
3.7800000000000002,9.940252544280836e-06,-6.769232387494497e-05,1
3.8000000000000003,9.623137847265723e-06,-6.992341718204778e-05,1
3.8200000000000003,9.323765776518086e-06,-7.202404986218747e-05,1
3.84,9.04455871206816e-06,-7.399078730507195e-05,1
3.86,8.786822533794138e-06,-7.58199642867219e-05,1
3.88,8.548342903923777e-06,-7.751067109405913e-05,1
3.9,8.32966050485515e-06,-7.906256124444802e-05,1
3.92,8.131810518541606e-06,-8.047372740509413e-05,1
3.94,7.952433134666415e-06,-8.174567415558112e-05,1
3.96,7.79376382612457e-06,-8.287928136811777e-05,1
3.98,7.654072712314695e-06,-8.387574711519495e-05,1
4.0,7.533157275750605e-06,-8.473772501018954e-05,1
4.0200000000000005,7.430481789637221e-06,-8.546843392625738e-05,1
4.04,7.346302897831075e-06,-8.607114827972041e-05,1
4.0600000000000005,7.281326116437493e-06,-8.655013864374475e-05,1
4.08,7.232390370293592e-06,-8.69112345832132e-05,1
4.1,7.200115987599212e-06,-8.7158816482511e-05,1
4.12,7.1845510280291435e-06,-8.729874408081045e-05,1
4.14,7.183157196834312e-06,-8.733724386227953e-05,1
4.16,7.195679444937605e-06,-8.728032807356088e-05,1
4.18,7.222107946460111e-06,-8.713506428884851e-05,1
4.2,7.260471767771049e-06,-8.690962935150532e-05,1
4.22,7.310239621408572e-06,-8.661034017387366e-05,1
4.24,7.370912686058229e-06,-8.624615406910757e-05,1
4.26,7.440772474317979e-06,-8.582472840774274e-05,1
4.28,7.519731812771013e-06,-8.53535640129455e-05,1
4.3,7.6058060202687605e-06,-8.484148851342825e-05,1
4.32,7.69762389212949e-06,-8.429619229858929e-05,1
4.34,7.794136457036077e-06,-8.372636692970662e-05,1
4.36,7.897389784851293e-06,-8.313959057828387e-05,1
4.38,8.002687078050537e-06,-8.254470913719595e-05,1
4.4,8.11063338220195e-06,-8.19504539559597e-05,1
4.42,8.21938340299484e-06,-8.136489279183954e-05,1
4.44,8.329112138591139e-06,-8.07953866367422e-05,1
4.46,8.437698829391487e-06,-8.024915620563e-05,1
4.48,8.544152059697184e-06,-7.973450971857413e-05,1
4.5,8.647391413371084e-06,-7.925813000279516e-05,1
4.5200000000000005,8.747065741881614e-06,-7.882659694436406e-05,1
4.54,8.842384021879625e-06,-7.844633899071395e-05,1
4.5600000000000005,8.931686662431842e-06,-7.812333779310032e-05,1
4.58,9.015324249077015e-06,-7.786336913765836e-05,1
4.6000000000000005,9.091657359180954e-06,-7.767163408799474e-05,1
4.62,9.159636335048874e-06,-7.755377986992537e-05,1
4.64,9.217605403304916e-06,-7.751324525340301e-05,1
4.66,9.266504277336686e-06,-7.755410420345477e-05,1
4.68,9.307328920835795e-06,-7.767911659974914e-05,1
4.7,9.336105934658184e-06,-7.789079129948509e-05,1
4.72,9.351814560216879e-06,-7.819164695060344e-05,1
4.74,9.35589787746812e-06,-7.858354167383352e-05,1
4.76,9.347524224469554e-06,-7.906719006845603e-05,1
4.78,9.325884701120319e-06,-7.964269954377143e-05,1
4.8,9.289975157890874e-06,-8.031000729053697e-05,1
4.82,9.238633515497764e-06,-8.106748877025459e-05,1
4.84,9.173831626989319e-06,-8.191378689110512e-05,1
4.86,9.094263671736806e-06,-8.284623239761301e-05,1
4.88,8.999680542524521e-06,-8.386335402939217e-05,1
4.9,8.889225722098082e-06,-8.496079344827285e-05,1
4.92,8.763951669031307e-06,-8.613408628815623e-05,1
4.94,8.621168241194184e-06,-8.737888503290227e-05,1
4.96,8.4651427237521e-06,-8.868913463483613e-05,1
4.98,8.293006177299876e-06,-9.005871778266695e-05,1
5.0,8.105768705546614e-06,-9.148141196480157e-05,1
5.0200000000000005,7.903454042228276e-06,-9.29495778599845e-05,1
5.04,7.685694410699104e-06,-9.445581218741363e-05,1
5.0600000000000005,7.453575184177004e-06,-9.599166969978213e-05,1
5.08,7.206824187141034e-06,-9.754876471754266e-05,1
5.1000000000000005,6.944160850732059e-06,-9.91168275748688e-05,1
5.12,6.667617788237285e-06,-0.0001006861837569099,1
5.14,6.377747479874262e-06,-0.00010224700418149867,1
5.16,6.074693543280562e-06,-0.00010378920080207654,1
5.18,5.759591999710335e-06,-0.00010530079247342054,1
5.2,5.4335629246894075e-06,-0.00010677208521358749,1
5.22,5.095141171615282e-06,-0.00010819062744318184,1
5.24,4.747558528254161e-06,-0.00010954503769427832,1
5.26,4.3892496546182334e-06,-0.00011082274777497094,1
5.28,4.02189143037e-06,-0.00011201279484816766,1
5.3,3.6444913768713323e-06,-0.00011310173330514697,1
5.32,3.260303596847487e-06,-0.00011407862697947218,1
5.34,2.8679958944111333e-06,-0.00011493128209277804,1
5.36,2.46822827150687e-06,-0.00011564788582820288,1
5.38,2.061762368682949e-06,-0.00011621729296148545,1
5.4,1.6497624947966378e-06,-0.00011662831021111013,1
5.42,1.2317259451073652e-06,-0.00011686937622026541,1
5.44,8.119994388214918e-07,-0.0001169314839377326,1
5.46,3.879883428398469e-07,-0.00011680462167115279,1
5.48,-3.888280318806476e-08,-0.00011647901419793137,1
5.5,-4.656712443046315e-07,-0.00011594595855686903,1
5.5200000000000005,-8.945442903886856e-07,-0.0001151967387427722,1
5.54,-1.3233122225530767e-06,-0.00011422448136921579,1
5.5600000000000005,-1.7515752293991062e-06,-0.00011302234299989315,1
5.58,-2.1801282234491067e-06,-0.0001115844140577195,1
5.6000000000000005,-2.6069590374699302e-06,-0.00010990561315742006,1
5.62,-3.031346076255501e-06,-0.0001079816695605393,1
5.64,-3.453907037016854e-06,-0.00010581018991278465,1
5.66,-3.874387292199436e-06,-0.00010338756261792893,1
5.68,-4.29010229336298e-06,-0.00010071368285053172,1
5.7,-4.701612945608216e-06,-9.778866223522092e-05,1
5.72,-5.1090241933534615e-06,-9.461304569600832e-05,1
5.74,-5.513220244359451e-06,-9.118846390749176e-05,1
5.76,-5.911453405794711e-06,-8.751758444472574e-05,1
5.78,-6.305259800733374e-06,-8.36051004834869e-05,1
5.8,-6.693114314960892e-06,-7.945585305016644e-05,1
5.82,-7.077748948279989e-06,-7.507580643409284e-05,1
5.84,-7.45540060175927e-06,-7.047288274647181e-05,1
5.86,-7.825941719325215e-06,-6.565367691313795e-05,1
5.88,-8.190009008933486e-06,-6.062760371839425e-05,1
5.9,-8.549098106775934e-06,-5.5406006145395564e-05,1
5.92,-8.90009008548871e-06,-4.999900208609894e-05,1
5.94,-9.246511966391398e-06,-4.44183707553603e-05,1
5.96,-9.586373709301048e-06,-3.86777944794763e-05,1
5.98,-9.919909592122897e-06,-3.278981959380911e-05,1
6.0,-1.0244559475980445e-05,-2.6767516315492367e-05,1
6.0200000000000005,-1.056265374337704e-05,-2.06270054812264e-05,1
6.04,-1.0872182951865809e-05,-1.4384277853950802e-05,1
6.0600000000000005,-1.1174545383066182e-05,-8.054011084321401e-06,1
6.08,-1.1468876256940728e-05,-1.6526272637219524e-06,1
6.1000000000000005,-1.1752934564015318e-05,4.802740998146333e-06,1
6.12,-1.2029040551747054e-05,1.1295543390448563e-05,1
6.140000000000001,-1.2296058998846828e-05,1.7807965465777587e-05,1
6.16,-1.2554621419336875e-05,2.4322698685820295e-05,1
6.18,-1.2803412103571018e-05,3.082340775269908e-05,1
6.2,-1.3039043294360765e-05,3.729273062892846e-05,1
6.22,-1.3264795127784129e-05,4.3713634217878816e-05,1
6.24,-1.3478623637024045e-05,5.006919085357688e-05,1
6.26,-1.3680807376449872e-05,5.634368618614732e-05,1
6.28,-1.3869095938489065e-05,6.252044558563629e-05,1
6.3,-1.4044332192989187e-05,6.858439595702789e-05,1
6.32,-1.4205337104015497e-05,7.452064622895689e-05,1
6.34,-1.4351674578564412e-05,8.031471367144928e-05,1
6.36,-1.4482599781452204e-05,8.595364420036083e-05,1
6.38,-1.4598526928040948e-05,9.142420235866219e-05,1
6.4,-1.4694792750347523e-05,9.671450088772717e-05,1
6.42,-1.4773988562343258e-05,0.00010181345512092522,1
6.44,-1.4835760727073883e-05,0.00010671080682514073,1
6.46,-1.4879363734111869e-05,0.00011139841199882214,1
6.48,-1.4903979065422906e-05,0.00011586801255593633,1
6.5,-1.4907601620950804e-05,0.00012011247252193586,1
6.5200000000000005,-1.4890951465020113e-05,0.0001241252147711748,1
6.54,-1.4855061801130425e-05,0.00012790215597138755,1
6.5600000000000005,-1.4798332649497155e-05,0.00013143982071573632,1
6.58,-1.4720771024144583e-05,0.0001347346647060291,1
6.6000000000000005,-1.4622023618874885e-05,0.00013778587104136935,1
6.62,-1.4502561397933469e-05,0.00014059428744448652,1
6.640000000000001,-1.4362631061804972e-05,0.00014315897156665124,1
6.66,-1.4201434960291727e-05,0.00014548290334569144,1
6.68,-1.4022045922308713e-05,0.0001475691753042491,1
6.7,-1.3824429747503625e-05,0.00014942083306564337,1
6.72,-1.3607468298350937e-05,0.00015104287379845245,1
6.74,-1.3375669326586827e-05,0.0001524418862762964,1
6.76,-1.3126368047021143e-05,0.00015362390264708013,1
6.78,-1.286295452074499e-05,0.00015459638033344156,1
6.8,-1.258634309335678e-05,0.00015536804061133593,1
6.82,-1.2300235027755476e-05,0.00015594832729368807,1
6.84,-1.2005366741106648e-05,0.00015634654025605194,1
6.86,-1.1703126037314813e-05,0.00015657225906230726,1
6.88,-1.1397037619701026e-05,0.00015663685112257518,1
6.9,-1.1088567966616776e-05,0.0001565510047997254,1
6.92,-1.07800924299589e-05,0.00015632636510137264,1
6.94,-1.0475328453802085e-05,0.00015597453274342313,1
6.96,-1.0176898527338444e-05,0.00015550745546954342,1
6.98,-9.887337902085385e-06,0.00015493680076687666,1
7.0,-9.610138431362454e-06,0.00015427523213404446,1
7.0200000000000005,-9.349216314972634e-06,0.0001535348665220864,1
7.04,-9.108089347244868e-06,0.00015272656568113705,1
7.0600000000000005,-8.888631916975549e-06,0.00015186258836432065,1
7.08,-8.695508059967797e-06,0.0001509538375281661,1
7.1000000000000005,-8.532217089451242e-06,0.00015001181164325106,1
7.12,-8.401290085370072e-06,0.00014904652323754537,1
7.140000000000001,-8.305957222824043e-06,0.00014806922085840524,1
7.16,-8.251010644878214e-06,0.00014708886766671487,1
7.18,-8.240027111685048e-06,0.00014611408110246516,1
7.2,-8.274326329392749e-06,0.00014515507654572657,1
7.22,-8.35752199438574e-06,0.00014421966637633094,1
7.24,-8.494133801929079e-06,0.00014331400335584372,1
7.26,-8.686688556622084e-06,0.00014244487715124395,1
7.28,-8.937365341425026e-06,0.00014161944148308924,1
7.3,-9.249695913756653e-06,0.00014084082365390104,1
7.32,-9.625326208440047e-06,0.00014011504031161387,1
7.34,-1.0064333652778278e-05,0.00013944465514022036,1
7.36,-1.0569695731825504e-05,0.00013883314235521978,1
7.38,-1.1142952883365279e-05,0.00013828209776135775,1
7.4,-1.1786434968861963e-05,0.00013779355418449917,1
7.42,-1.2499034436375374e-05,0.00013736804040936663,1
7.44,-1.3280433184308987e-05,0.0001370048635301052,1
7.46,-1.4131843280065102e-05,0.00013670435294141435,1
7.48,-1.505456697443327e-05,0.00013646417067159674,1
7.5,-1.604743310628483e-05,0.00013628182707553824,1
7.5200000000000005,-1.7110583938352635e-05,0.00013615543674326,1
7.54,-1.8240488819925098e-05,0.00013608151935932502,1
7.5600000000000005,-1.943496237293746e-05,0.000136057268818037,1
7.58,-2.0693553642714654e-05,0.00013607690353597727,1
7.6000000000000005,-2.201273663621854e-05,0.0001361359524557982,1
7.62,-2.3390078339880377e-05,0.00013622925147314117,1
7.640000000000001,-2.482152945212703e-05,0.00013635139166610975,1
7.66,-2.6305757431828107e-05,0.0001364956236106761,1
7.68,-2.7838620308282255e-05,0.0001366557739849281,1
7.7,-2.94133048500104e-05,0.00013682748403204156,1
7.72,-3.102730479560844e-05,0.0001370032362393765,1
7.74,-3.267857054900502e-05,0.00013717563051536958,1
7.76,-3.435843917941317e-05,0.0001373382812649887,1
7.78,-3.6064254399137795e-05,0.00013748441776428847,1
7.8,-3.7787792769161945e-05,0.00013760805089324182,1
7.82,-3.952740671723554e-05,0.00013770171235738635,1
7.84,-4.127597549287917e-05,0.00013775968591740905,1
7.86,-4.3027839487643585e-05,0.00013777455577389518,1
7.88,-4.477394014335097e-05,0.00013774060606845765,1
7.9,-4.6512556048160585e-05,0.00013765250390190766,1
7.92,-4.823744961182702e-05,0.00013750412909821716,1
7.94,-4.9941422494810894e-05,0.00013729049750569987,1
7.96,-5.161788551072313e-05,0.00013700618622841925,1
7.98,-5.3261591269382377e-05,0.00013664688615631985,1
8.0,-5.486601647407702e-05,0.00013620775247316917,1
8.02,-5.642731683049116e-05,0.00013568403383071393,1
8.040000000000001,-5.794298902644512e-05,0.00013507318305821937,1
8.06,-5.9405189071524555e-05,0.00013437151100764583,1
8.08,-6.0808204144902315e-05,0.00013357608543055754,1
8.1,-6.214838324401563e-05,0.00013268485566692443,1
8.120000000000001,-6.342197365427015e-05,0.00013169517621295184,1
8.14,-6.462440757141451e-05,0.00013060615313513995,1
8.16,-6.575113722345223e-05,0.00012941650974530828,1
8.18,-6.679856047974293e-05,0.00012812604874503535,1
8.2,-6.776405807640902e-05,0.00012673367552207284,1
8.22,-6.864697449028982e-05,0.00012524038598619468,1
8.24,-6.944235673762885e-05,0.00012364646329943044,1
8.26,-7.014999238652474e-05,0.00012195234288297799,1
8.28,-7.076777451210713e-05,0.00012015926645573099,1
8.3,-7.129257054146517e-05,0.00011826885374667187,1
8.32,-7.172778134110797e-05,0.00011628293913875207,1
8.34,-7.20712942124256e-05,0.00011420432439572838,1
8.36,-7.23218523556164e-05,0.00011203580527667487,1
8.38,-7.24818537034123e-05,0.00010977957811958577,1
8.4,-7.255076740113742e-05,0.00010743900341627762,1
8.42,-7.253170064830259e-05,0.00010501751017750903,1
8.44,-7.24271140590902e-05,0.00010251839023185738,1
8.46,-7.223664298438437e-05,9.994576597742474e-05,1
8.48,-7.196329146404103e-05,9.73033340025085e-05,1
8.5,-7.161247327553285e-05,9.45948493559497e-05,1
8.52,-7.118510870586674e-05,9.182495770808336e-05,1
8.540000000000001,-7.068384639638772e-05,8.89973841272117e-05,1
8.56,-7.011325875098658e-05,8.611725254282154e-05,1
8.58,-6.94760929050406e-05,8.318853548386189e-05,1
8.6,-6.877733029788703e-05,8.021636219423812e-05,1
8.620000000000001,-6.802048091410315e-05,7.720447614117431e-05,1
8.64,-6.72100276133388e-05,7.415777853000595e-05,1
8.66,-6.635129952752608e-05,7.108061436652184e-05,1
8.68,-6.544806248423888e-05,6.797759093142612e-05,1
8.700000000000001,-6.450618241172167e-05,6.485415393403873e-05,1
8.72,-6.353174371302791e-05,6.171380592509564e-05,1
8.74,-6.252600702095839e-05,5.856132319713514e-05,1
8.76,-6.149662990302015e-05,5.5400353354708156e-05,1
8.78,-6.0445129190706054e-05,5.2235947908569844e-05,1
8.8,-5.938051918837292e-05,4.907173796294686e-05,1
8.82,-5.83062848407812e-05,4.591182019548602e-05,1
8.84,-5.7225835642387964e-05,4.276125587635349e-05,1
8.86,-5.614356397441105e-05,3.962376015135729e-05,1
8.88,-5.506497741928542e-05,3.650173717191427e-05,1
8.9,-5.399108242478601e-05,3.339969539117424e-05,1
8.92,-5.292801964169844e-05,3.0321143711208288e-05,1
8.94,-5.1879526449259006e-05,2.7269285006693714e-05,1
8.96,-5.084947086792495e-05,2.4247027802752613e-05,1
8.98,-4.9840024432398674e-05,2.125885029101995e-05,1
9.0,-4.8853859466567267e-05,1.830748932234801e-05,1
9.02,-4.7895731182460324e-05,1.539524743491382e-05,1
9.040000000000001,-4.6965686097342725e-05,1.2524006417499904e-05,1
9.06,-4.606871540055873e-05,9.697168203863576e-06,1
9.08,-4.5204904751357644e-05,6.917130137197783e-06,1
9.1,-4.437648819680457e-05,4.1858617039019144e-06,1
9.120000000000001,-4.358256391328269e-05,1.5059339165690088e-06,1
9.14,-4.282862066245778e-05,-1.1207170954091576e-06,1
9.16,-4.211267830334277e-05,-3.6927335357725834e-06,1
9.18,-4.143538505397967e-05,-6.208869212931936e-06,1
9.200000000000001,-4.0795764103262574e-05,-8.667089326672532e-06,1
9.22,-4.019565624607555e-05,-1.106598760561147e-05,1
9.24,-3.963672363133624e-05,-1.3404938714118624e-05,1
9.26,-3.911758740030412e-05,-1.5682782053977767e-05,1
9.28,-3.863660243180392e-05,-1.7898922358207007e-05,1
