Time (s),HbO_avg,HbR_avg,Stim?
51.68,7.459486408733021e-05,2.188779612536638e-05,1
51.7,7.438447628249963e-05,2.180965361415921e-05,1
51.72,7.41947572673959e-05,2.1827277742892886e-05,1
51.74,7.403145389855463e-05,2.1947001330474202e-05,1
51.76,7.389907072385913e-05,2.217309058350592e-05,1
51.78,7.38026464339828e-05,2.251075578734391e-05,1
51.800000000000004,7.374747533641694e-05,2.2963162803743956e-05,1
51.82,7.373816722289992e-05,2.3532812802100647e-05,1
51.84,7.377871360672277e-05,2.4222372844966923e-05,1
51.86,7.387704026907236e-05,2.5033375353737467e-05,1
51.88,7.40332041263095e-05,2.5967244713204165e-05,1
51.9,7.425149825494718e-05,2.7022394587447325e-05,1
51.92,7.45324330637761e-05,2.819544440646609e-05,1
51.94,7.488286240029041e-05,2.9489547419741368e-05,1
51.96,7.530424504422425e-05,3.0899112171310716e-05,1
51.980000000000004,7.579863091203203e-05,3.2421855407845496e-05,1
52.0,7.636606249932583e-05,3.405269237406594e-05,1
52.02,7.700546410732031e-05,3.578676612601566e-05,1
52.04,7.771779757635907e-05,3.761845251829243e-05,1
52.06,7.850271937720746e-05,3.954255931455264e-05,1
52.08,7.935902436457767e-05,4.1552943249208075e-05,1
52.1,8.028343317187581e-05,4.364079395331113e-05,1
52.120000000000005,8.127418390154793e-05,4.5799169527529574e-05,1
52.14,8.23317165759294e-05,4.8020996405726284e-05,1
52.160000000000004,8.345228525935359e-05,5.02969250082876e-05,1
52.18,8.463108717848669e-05,5.261802400626115e-05,1
52.2,8.586665275530033e-05,5.497661993935243e-05,1
52.22,8.715152199082594e-05,5.7362903178023795e-05,1
52.24,8.848284091083325e-05,5.977002940207746e-05,1
52.26,8.985330349244993e-05,6.218778252260647e-05,1
52.28,9.125982842114036e-05,6.460736116110158e-05,1
52.300000000000004,9.269739632775131e-05,6.701980784360869e-05,1
52.32,9.415981298988615e-05,6.941814128190544e-05,1
52.34,9.5640110577649e-05,7.179262723847862e-05,1
52.36,9.713424916821934e-05,7.413663813547107e-05,1
52.38,9.863477343087736e-05,7.644202556885931e-05,1
52.4,0.00010013491204266694,7.870206097096999e-05,1
52.42,0.00010162712624742249,8.090958284488284e-05,1
52.44,0.00010310618012189507,8.305973112592428e-05,1
52.46,0.00010456779305492165,8.514622698807035e-05,1
52.480000000000004,0.0001060034762030407,8.716557497599728e-05,1
52.5,0.00010740899539254695,8.911249407807679e-05,1
52.52,0.00010877801008113083,9.098273378173696e-05,1
52.54,0.00011010597597048668,9.277388585466438e-05,1
52.56,0.00011138256833556761,9.44827139911506e-05,1
52.58,0.00011260442117159155,9.610791047821597e-05,1
52.6,0.0001137674271795367,9.764951298260957e-05,1
52.620000000000005,0.00011486723865619201,9.910671504149572e-05,1
52.64,0.00011589623140574915,0.00010047809432800798,1
52.660000000000004,0.00011685453811291591,0.00010176463391968654,1
52.68,0.00011773545200188804,0.00010296936622680562,1
52.7,0.00011853684971687736,0.00010409241010153958,1
52.72,0.00011925438424906852,0.00010513644910014708,1
52.74,0.00011988594258570721,0.00010610300472055131,1
52.76,0.00012042962677975315,0.00010699634074720751,1
52.78,0.00012088228098672545,0.00010781920910561796,1
52.800000000000004,0.00012124592799918461,0.00010857750053501583,1
52.82,0.00012151804156944939,0.00010927254596637668,1
52.84,0.00012169839209449535,0.00010990845549897513,1
52.86,0.0001217853799658014,0.00011049097074179521,1
52.88,0.00012177989606425532,0.00011102392880624112,1
52.9,0.0001216845934933625,0.00011151183855675063,1
52.92,0.00012149771192510222,0.0001119605658553555,1
52.94,0.00012122376659226622,0.00011237412545247834,1
52.96,0.00012086250509135684,0.00011275716477678298,1
52.980000000000004,0.00012041796888013679,0.0001131142601000787,1
53.0,0.00011989310352864566,0.00011344884277723513,1
53.02,0.0001192915596134116,0.0001137648225122969,1
53.04,0.00011861697060920209,0.00011406688453829348,1
53.06,0.00011787383680923755,0.0001143585881453024,1
53.08,0.00011706511681537337,0.00011464234189933751,1
53.1,0.00011619682229670392,0.00011492108471360663,1
53.120000000000005,0.0001152718877254773,0.00011519903121244816,1
53.14,0.00011429499417924427,0.000115477914058313,1
53.160000000000004,0.00011327437593019636,0.00011575853806326037,1
53.18,0.00011221329545289174,0.00011604327897903668,1
53.2,0.00011111698133925855,0.00011633294553715237,1
53.22,0.00010998953992355337,0.00011662835885352187,1
53.24,0.00010883459811022288,0.00011692738242023373,1
53.26,0.0001076637867098857,0.000117233528803078,1
53.28,0.00010648083576446792,0.00011754485123455032,1
53.300000000000004,0.0001052872018961481,0.0001178586579146495,1
53.32,0.00010409205838464517,0.00011817487016795074,1
53.34,0.00010290153728151433,0.00011849291537879019,1
53.36,0.00010171868189159656,0.00011880901881921183,1
53.38,0.00010054739211190861,0.0001191204884611583,1
53.4,9.939490216943298e-05,0.00011942613876630325,1
53.42,9.826652015784819e-05,0.00011972215545175007,1
53.44,9.716554785715844e-05,0.00012000581784251031,1
53.46,9.609530858158114e-05,0.00012027518221807636,1
53.480000000000004,9.50606236113341e-05,0.00012052584066297081,1
53.5,9.406724432619161e-05,0.00012075268262602785,1
53.52,9.31180305315362e-05,0.00012095485682167732,1
53.54,9.221658400746568e-05,0.00012112633371422961,1
53.56,9.136686570861496e-05,0.0001212663070238341,1
53.58,9.056688265675597e-05,0.0001213690381032686,1
53.6,8.982419515092142e-05,0.00012143408413924634,1
53.620000000000005,8.914153024274963e-05,0.0001214545341256744,1
53.64,8.851930545090113e-05,0.00012143004445252178,1
53.660000000000004,8.796079475323251e-05,0.00012135834771039333,1
53.68,8.746564944007624e-05,0.00012123577414033956,1
53.7,8.703714680823983e-05,0.00012106175130232707,1
53.72,8.66754235628162e-05,0.00012083300319510733,1
53.74,8.638165067751878e-05,0.00012054617852964191,1
53.76,8.61536204876867e-05,0.00012020217619328076,1
53.78,8.59931554272379e-05,0.00011979918011899125,1
53.800000000000004,8.590064655598283e-05,0.00011933610475738377,1
53.82,8.587503600587524e-05,0.00011881286113263651,1
53.84,8.591076297923854e-05,0.00011822810696670159,1
53.86,8.601149812965107e-05,0.00011758247364277989,1
53.88,8.617398338825848e-05,0.00011687695646394842,1
53.9,8.639656224109074e-05,0.00011611198038964562,1
53.92,8.667318875441893e-05,0.00011528744340342836,1
53.94,8.700787971742894e-05,0.00011440534447564099,1
53.96,8.739358780217833e-05,0.00011346847228776129,1
53.980000000000004,8.782997910950715e-05,0.00011247843068253356,1
54.0,8.831208574253375e-05,0.00011143719722615523,1
54.02,8.88374582422777e-05,0.00011034592577173822,1
54.04,8.940242546320851e-05,0.0001092070313345554,1
54.06,9.000219728765496e-05,0.00010802448646514479,1
54.08,9.063412709832995e-05,0.00010679999908287414,1
54.1,9.129152052848741e-05,0.00010553635894136787,1
54.120000000000005,9.197390250021286e-05,0.00010423938349992802,1
54.14,9.267514432995946e-05,0.0001029093205923359,1
54.160000000000004,9.339033348090267e-05,0.0001015511584029831,1
54.18,9.411444850843002e-05,0.00010016690902067303,1
54.2,9.484512546897208e-05,9.876170344565283e-05,1
54.22,9.557682590028053e-05,9.733724820667255e-05,1
54.24,9.630260519087602e-05,9.5897271597848e-05,1
54.26,9.701999841114492e-05,9.444549712302828e-05,1
54.28,9.77243157579587e-05,9.29846794246827e-05,1
54.300000000000004,9.841140028725854e-05,9.151883012027546e-05,1
54.32,9.907567469778035e-05,9.005100011349134e-05,1
54.34,9.971138967372842e-05,8.85828882290708e-05,1
54.36,0.00010031384682941773,8.711752443051885e-05,1
54.38,0.00010088076642409077,8.565810526678984e-05,1
54.4,0.00010140792127315122,8.420738080594936e-05,1
54.42,0.0001018902338631954,8.276708133784812e-05,1
54.44,0.0001023250928223904,8.134001701875155e-05,1
54.46,0.0001027083766825467,7.992905242043857e-05,1
54.480000000000004,0.00010303657800292781,7.853599386390473e-05,1
54.5,0.00010330800643996366,7.716114159954355e-05,1
54.52,0.00010351919586280836,7.580974475539926e-05,1
54.54,0.00010366826241095531,7.447979218273769e-05,1
54.56,0.00010375266403346305,7.317521427442302e-05,1
54.58,0.00010377096799978264,7.189755461146791e-05,1
54.6,0.0001037227301174423,7.064634505030071e-05,1
54.620000000000005,0.00010360369909948077,6.942521974610664e-05,1
54.64,0.00010341619118402941,6.823384193951898e-05,1
54.660000000000004,0.00010316124834771338,6.707474302617263e-05,1
54.68,0.00010283713828956165,6.59474777988624e-05,1
54.7,0.00010244410489251531,6.485273370849791e-05,1
54.72,0.00010198533643466217,6.37935345316335e-05,1
54.74,0.00010146421120181594,6.277161098100576e-05,1
54.76,0.00010088238959580896,6.178643537874553e-05,1
54.78,0.00010024354902515262,6.084020877582109e-05,1
54.800000000000004,9.954554238019753e-05,5.993230159374787e-05,1
54.82,9.879781783917104e-05,5.906531599708725e-05,1
54.84,9.800483201192109e-05,5.824168026500951e-05,1
54.86,9.716878755559146e-05,5.746136790295879e-05,1
54.88,9.62958689389408e-05,5.6726296259338193e-05,1
54.9,9.539239922334045e-05,5.603781795474448e-05,1
54.92,9.44629171343826e-05,5.539780268187355e-05,1
54.94,9.351459284585623e-05,5.480644096524146e-05,1
54.96,9.255344389624719e-05,5.42644748832469e-05,1
54.980000000000004,9.158768772736085e-05,5.3775093335298873e-05,1
55.0,9.06225000170188e-05,5.333784171211525e-05,1
55.02,8.966507415724342e-05,5.2955082905572974e-05,1
55.04,8.872490621765312e-05,5.2628427170602464e-05,1
55.06,8.780923572737151e-05,5.235968949062295e-05,1
55.08,8.692656756964528e-05,5.2148801687333e-05,1
55.1,8.608453994944938e-05,5.199650152699862e-05,1
55.120000000000005,8.52923211453204e-05,5.190387345509727e-05,1
55.14,8.455409213232299e-05,5.1872782590482293e-05,1
55.160000000000004,8.388041216921634e-05,5.1901392316078044e-05,1
55.18,8.327707221122751e-05,5.1989964864697504e-05,1
55.2,8.275264409439984e-05,5.21400366800249e-05,1
55.22,8.231434380004591e-05,5.2349644402433185e-05,1
55.24,8.196577516100859e-05,5.2618924825463664e-05,1
55.26,8.171292396644819e-05,5.294507799580612e-05,1
55.28,8.156273528259501e-05,5.332854787174943e-05,1
55.300000000000004,8.151950841241631e-05,5.376724703921889e-05,1
55.32,8.158915786500641e-05,5.4258422697970384e-05,1
55.34,8.177376266767739e-05,5.479956432350401e-05,1
55.36,8.207899994661148e-05,5.538908674885156e-05,1
55.38,8.250279613761928e-05,5.602183441019314e-05,1
55.4,8.304973206653703e-05,5.6695602442856965e-05,1
55.42,8.372015009198034e-05,5.7404199925958534e-05,1
55.44,8.451527819455237e-05,5.8144573515492344e-05,1
55.46,8.542879392241563e-05,5.891321305232709e-05,1
55.480000000000004,8.645833300832661e-05,5.970278589620945e-05,1
55.5,8.760288658690401e-05,6.0508067998765754e-05,1
55.52,8.885904984661265e-05,6.132330544059072e-05,1
55.54,9.021371584772001e-05,6.213927151197649e-05,1
55.56,9.166626484727078e-05,6.295116306711374e-05,1
55.58,9.320794964585232e-05,6.375157482750529e-05,1
55.6,9.483045539653041e-05,6.453469875729759e-05,1
55.620000000000005,9.652326641771288e-05,6.529229016621107e-05,1
55.64,9.827876591200299e-05,6.601665571048739e-05,1
55.660000000000004,0.00010007961190332235,6.66985547610124e-05,1
55.68,0.00010191767088727033,6.733170004852289e-05,1
55.7,0.00010377873242159086,6.790861216138006e-05,1
55.72,0.00010564561865834616,6.842057625274929e-05,1
55.74,0.00010750447602881034,6.885885460787558e-05,1
55.76,0.00010934096668517565,6.921568961102464e-05,1
55.78,0.00011113734301400625,6.94835331543744e-05,1
55.800000000000004,0.00011287564519187133,6.96554887955307e-05,1
55.82,0.00011453883616290273,6.972403699290655e-05,1
55.84,0.00011611159582698919,6.968115018431644e-05,1
55.86,0.00011757364079802716,6.952151550513488e-05,1
55.88,0.00011890550667883527,6.923845396478309e-05,1
55.9,0.00012009090564912635,6.882662585325973e-05,1
55.92,0.00012111058898197892,6.828142830323926e-05,1
55.94,0.00012194659392251303,6.75971993849947e-05,1
55.96,0.0001225814841221299,6.677092893343976e-05,1
55.980000000000004,0.00012299784081916003,6.579904680299991e-05,1
56.0,0.00012317770787000797,6.46791451734002e-05,1
56.02,0.00012310275023659004,6.34079869751368e-05,1
56.04,0.0001227592141820595,6.198537416468584e-05,1
56.06,0.0001221312129372613,6.040988064759327e-05,1
56.08,0.0001212032195813984,5.8682041398632086e-05,1
56.1,0.00011996177365283441,5.680197241921801e-05,1
56.120000000000005,0.00011839525128586474,5.47735669343653e-05,1
56.14,0.00011649116323705345,5.259542168743461e-05,1
56.160000000000004,0.00011423818991128688,5.0273039148865625e-05,1
56.18,0.00011163010878249912,4.781075351014965e-05,1
56.2,0.00010865794847675104,4.520978645509684e-05,1
56.22,0.00010531836786180853,4.247868227046798e-05,1
56.24,0.00010160490079878535,3.962063125287852e-05,1
56.26,9.751659195010665e-05,3.664409244515762e-05,1
56.28,9.304766016841977e-05,3.355420666208012e-05,1
56.300000000000004,8.820384474610237e-05,3.0360587080807878e-05,1
56.32,8.298723872060226e-05,2.7071239001277677e-05,1
56.34,7.740013131823077e-05,2.369390263401019e-05,1
56.36,7.145038829672998e-05,2.0238423580750602e-05,1
56.38,6.514512634603234e-05,1.6713214229462106e-05,1
56.4,5.8492493838691696e-05,1.312892472867616e-05,1
56.42,5.150409160823036e-05,9.494145677628015e-06,1
56.44,4.419215077033207e-05,5.818940140203517e-06,1
56.46,3.657258988024486e-05,2.113071716874197e-06,1
56.480000000000004,2.866377549907356e-05,-1.6141706568323623e-06,1
56.5,2.048097561861625e-05,-5.351006424487553e-06,1
56.52,1.2044693286521692e-05,-9.089529378678044e-06,1
56.54,3.3767405712036666e-06,-1.281869220599966e-05,1
56.56,-5.502582554303817e-06,-1.652942561514853e-05,1
56.58,-1.4567033095016546e-05,-2.0212431519594734e-05,1
56.6,-2.379321660653457e-05,-2.3858984010775512e-05,1
56.620000000000005,-3.315676852533659e-05,-2.7460528552178416e-05,1
56.64,-4.262885864219943e-05,-3.100949027133923e-05,1
56.660000000000004,-5.218163832534192e-05,-3.449777081983398e-05,1
56.68,-6.178659617536939e-05,-3.7917748939201884e-05,1
56.7,-7.141690471614714e-05,-4.126313635433085e-05,1
56.72,-8.104159263649879e-05,-4.452802168243109e-05,1
56.74,-9.063262271109495e-05,-4.7707929277302565e-05,1
56.76,-0.00010016065388439446,-5.079711957268543e-05,1
56.78,-0.00010959792305143654,-5.379194797661778e-05,1
56.800000000000004,-0.00011891309362567586,-5.668821546934008e-05,1
56.82,-0.00012807997126277641,-5.9485177661297556e-05,1
56.84,-0.00013706799781867566,-6.217956109903666e-05,1
56.86,-0.00014584820568324926,-6.476991015097022e-05,1
56.88,-0.0001543969568636937,-6.725525706207869e-05,1
56.9,-0.0001626884956809124,-6.963559960044974e-05,1
56.92,-0.00017069705459292592,-7.190879549467467e-05,1
56.94,-0.00017839817982635159,-7.407859540176476e-05,1
56.96,-0.00018577273279182056,-7.614521796272012e-05,1
56.980000000000004,-0.00019279430514312272,-7.81089100726759e-05,1
57.0,-0.00019944630847087828,-7.997284230248976e-05,1
57.02,-0.00020571395665043126,-8.17406731651073e-05,1
57.04,-0.00021157697927550346,-8.341324124360693e-05,1
57.06,-0.00021702053867022705,-8.499549387729904e-05,1
57.08,-0.00022203522428530478,-8.649025439898035e-05,1
57.1,-0.0002266080061852017,-8.789892595220859e-05,1
57.120000000000005,-0.00023072879970516356,-8.922630847215418e-05,1
57.14,-0.00023439180635607777,-9.047643062983881e-05,1
57.160000000000004,-0.00023759180068296654,-9.165204653613937e-05,1
57.18,-0.0002403250535992685,-9.275618869234684e-05,1
57.2,-0.00024258982977038907,-9.379371060041948e-05,1
57.22,-0.0002443863547809318,-9.476772146996282e-05,1
57.24,-0.0002457167802910963,-9.567855429121732e-05,1
57.26,-0.00024658801743761765,-9.653356604984848e-05,1
57.28,-0.0002470024604745319,-9.733165880584758e-05,1
57.300000000000004,-0.000246971388103086,-9.807608716028699e-05,1
57.32,-0.0002465045744058802,-9.87692760909155e-05,1
57.34,-0.00024561222112324393,-9.941305290328004e-05,1
57.36,-0.00024430626423722066,-0.0001000072684070709,1
57.38,-0.00024260272732571047,-0.00010055285019654885,1
57.4,-0.00024051736432576388,-0.00010105064037861162,1
57.42,-0.00023806571998812048,-0.00010150030219232566,1
57.44,-0.0002352660068398124,-0.00010190108968073533,1
57.46,-0.0002321363675550031,-0.00010225045369823379,1
57.480000000000004,-0.0002286987536145236,-0.00010254911015299657,1
57.5,-0.00022497290044611599,-0.00010279420808827284,1
57.52,-0.00022098229294360364,-0.00010298348770518197,1
57.54,-0.0002167441688111686,-0.00010311412446863168,1
57.56,-0.00021228467930760775,-0.00010318512297520391,1
57.58,-0.00020762486145974295,-0.000103191993202472,1
57.6,-0.00020278622991598314,-0.00010312946695867937,1
57.620000000000005,-0.00019779381919205163,-0.00010299509807579728,1
57.64,-0.00019266836870391734,-0.00010278631445446488,1
57.660000000000004,-0.00018743025856329836,-0.00010249702910333674,1
57.68,-0.00018210151234881143,-0.00010212532282200375,1
57.7,-0.00017670701914622927,-0.00010166611915633928,1
57.72,-0.00017126440892642285,-0.00010111492023656942,1
57.74,-0.00016579367874114238,-0.00010046807716414798,1
57.76,-0.00016031423557599436,-9.972089103861481e-05,1
57.78,-0.000154844388017495,-9.887021318335207e-05,1
57.800000000000004,-0.00014940235766169654,-9.791392330695515e-05,1
57.82,-0.00014400695655853235,-9.68469080726054e-05,1
57.84,-0.0001386702482471397,-9.566751199885251e-05,1
57.86,-0.00013340685412060175,-9.437307666583357e-05,1
57.88,-0.0001282270094651695,-9.29606076811056e-05,1
57.9,-0.00012314724057664296,-9.14284122528068e-05,1
57.92,-0.00011817375544462603,-8.977577326537212e-05,1
57.94,-0.00011331859596656504,-8.800316218198875e-05,1
57.96,-0.00010858829932729617,-8.611019995191629e-05,1
57.980000000000004,-0.00010399052531571005,-8.409875341829548e-05,1
58.0,-9.952979341162564e-05,-8.196804320144914e-05,1
58.02,-9.521091734060199e-05,-7.972087617751694e-05,1
58.04,-9.103656138516244e-05,-7.736147634029111e-05,1
58.06,-8.700775310890003e-05,-7.489193974133122e-05,1
58.08,-8.312608940934386e-05,-7.231509908419521e-05,1
58.1,-7.938931131663783e-05,-6.963721509331189e-05,1
58.120000000000005,-7.579598699952779e-05,-6.686200979717774e-05,1
58.14,-7.234230890196873e-05,-6.399577140232837e-05,1
58.160000000000004,-6.902407462556638e-05,-6.104475363643309e-05,1
58.18,-6.583751544653519e-05,-5.8015418529493126e-05,1
58.2,-6.277613296747496e-05,-5.491491726956218e-05,1
58.22,-5.98341964632797e-05,-5.1751831690249506e-05,1
58.24,-5.70056190240269e-05,-4.8535250808392496e-05,1
58.26,-5.428195587314579e-05,-4.5271378025705934e-05,1
58.28,-5.1657264153927556e-05,-4.197019038336735e-05,1
58.300000000000004,-4.912027338210983e-05,-3.864110111735591e-05,1
58.32,-4.6664444045966134e-05,-3.529161445317935e-05,1
58.34,-4.428056688093205e-05,-3.193231248471983e-05,1
58.36,-4.195937674982643e-05,-2.857131524321575e-05,1
58.38,-3.969136514085014e-05,-2.521936200730236e-05,1
58.4,-3.746765697936936e-05,-2.1884436881027695e-05,1
58.42,-3.5279568397075106e-05,-1.8574075865314277e-05,1
58.44,-3.311950303062292e-05,-1.5301224557126103e-05,1
58.46,-3.0978075178766275e-05,-1.2072100665716572e-05,1
58.480000000000004,-2.88489211108046e-05,-8.894709126395274e-06,1
58.5,-2.672295200680903e-05,-5.7773733964748005e-06,1
58.52,-2.4596579488884842e-05,-2.7283527118574803e-06,1
58.54,-2.2461275953550992e-05,2.46154580004055e-07,1
58.56,-2.0312281450367506e-05,3.1375374128659123e-06,1
58.58,-1.814390460137192e-05,5.94140882362487e-06,1
58.6,-1.595344893515766e-05,8.650569529330598e-06,1
58.620000000000005,-1.3733805294633727e-05,1.1262042977051773e-05,1
58.64,-1.1482626894110356e-05,1.3770837450626354e-05,1
58.660000000000004,-9.202713734521203e-06,1.6173825899638006e-05,1
58.68,-6.887234651056467e-06,1.8467670967829208e-05,1
58.7,-4.53840506751665e-06,2.0650165076393e-05,1
58.72,-2.1545322210806877e-06,2.2720888325040825e-05,1
58.74,2.6507125111413453e-07,2.4678722059438577e-05,1
58.76,2.7167661453853706e-06,2.652395484863785e-05,1
58.78,5.199984574366972e-06,2.8258253035456902e-05,1
58.800000000000004,7.71136713484157e-06,2.9882869895271887e-05,1
58.82,1.0248817441582686e-05,3.140104835021982e-05,1
58.84,1.2807032334733623e-05,3.2814216810647047e-05,1
58.86,1.538248793848974e-05,3.41271748544288e-05,1
58.88,1.797092627811889e-05,3.534182596654776e-05,1
58.9,2.056593782164964e-05,3.6464143657026076e-05,1
58.92,2.316229626276211e-05,3.749878099809077e-05,1
58.94,2.575380907603802e-05,3.845283899694033e-05,1
58.96,2.8333493248725916e-05,3.9331415104033144e-05,1
58.980000000000004,3.0895814777715384e-05,4.013974685680196e-05,1
59.0,3.34316283507831e-05,4.088555049077682e-05,1
59.02,3.5937912931957155e-05,4.157394431954178e-05,1
59.04,3.8403743483540444e-05,4.221240798359243e-05,1
59.06,4.0824199798563274e-05,4.280746968964705e-05,1
59.08,4.319386025053482e-05,4.3366941464287326e-05,1
59.1,4.550126999321931e-05,4.389646333877373e-05,1
59.120000000000005,4.774264083396931e-05,4.4402491299444635e-05,1
59.14,4.991157134406196e-05,4.48927049027669e-05,1
59.160000000000004,5.200187420045391e-05,4.5371291273546796e-05,1
59.18,5.40036225162628e-05,4.5845021684729566e-05,1
59.2,5.5912357935080314e-05,4.6318470504614056e-05,1
59.22,5.7726300699883954e-05,4.6798507384220245e-05,1
59.24,5.943834607263254e-05,4.728960233689042e-05,1
59.26,6.104220014800066e-05,4.779457944017853e-05,1
59.28,6.253508010951327e-05,4.8315953688305926e-05,1
59.300000000000004,6.391591233720969e-05,4.886069683104332e-05,1
59.32,6.518018637998552e-05,4.943011843050986e-05,1
59.34,6.63253945041925e-05,5.002754672492254e-05,1
59.36,6.735071636187253e-05,5.065288014933143e-05,1
59.38,6.825538813050471e-05,5.130737691878678e-05,1
59.4,6.90379668178893e-05,5.199029826243162e-05,1
59.42,6.969863405138123e-05,5.270314276368557e-05,1
59.44,7.023903862576901e-05,5.344535480238296e-05,1
59.46,7.065846467795245e-05,5.421622653075192e-05,1
59.480000000000004,7.096007905834105e-05,5.501254667518148e-05,1
59.5,7.114679347587111e-05,5.583215778946973e-05,1
59.52,7.121877440843956e-05,5.6673505911992926e-05,1
59.54,7.118380161881907e-05,5.75322562755623e-05,1
59.56,7.104334531296577e-05,5.840560363958662e-05,1
59.58,7.080039915446202e-05,5.929019452378267e-05,1
59.6,7.046347841768483e-05,6.018193103588035e-05,1
59.620000000000005,7.003574977214612e-05,6.107540657112817e-05,1
59.64,6.952384393101796e-05,6.196844842850987e-05,1
59.660000000000004,6.893338859086704e-05,6.285366861573735e-05,1
59.68,6.827243676010901e-05,6.372789004461645e-05,1
59.7,6.754404113163774e-05,6.458629901139772e-05,1
59.72,6.675726327558235e-05,6.542380954205945e-05,1
59.74,6.59189549957465e-05,6.623574129951688e-05,1
59.76,6.5034856256985e-05,6.701607944636858e-05,1
59.78,6.411043229072815e-05,6.776177489817878e-05,1
59.800000000000004,6.315698197076743e-05,6.846706835862411e-05,1
59.82,6.217908006512122e-05,6.913030088970124e-05,1
59.84,6.118352338215873e-05,6.974765513086516e-05,1
59.86,6.0175965479422436e-05,7.031428011220407e-05,1
59.88,5.916283649377274e-05,7.08277106336227e-05,1
59.9,5.815218512516931e-05,7.12859469471796e-05,1
59.92,5.714756410467909e-05,7.168575562721536e-05,1
59.94,5.615854897232466e-05,7.202679713181831e-05,1
59.96,5.518789580694331e-05,7.230759658368799e-05,1
59.980000000000004,5.4242463463528555e-05,7.252699611859836e-05,1
60.0,5.3325293938516615e-05,7.268507904173072e-05,1
60.02,5.244084548965583e-05,7.27820036591127e-05,1
60.04,5.159372166248276e-05,7.281932659894042e-05,1
60.06,5.0788854683920075e-05,7.279672623146496e-05,1
60.08,5.0030286800599986e-05,7.271825199607642e-05,1
60.1,4.931773826955812e-05,7.258626555482212e-05,1
60.120000000000005,4.86559143089974e-05,7.240384770370068e-05,1
60.14,4.804791319589675e-05,7.217260913980914e-05,1
60.160000000000004,4.7493956281093206e-05,7.18967776703701e-05,1
60.18,4.699297995572025e-05,7.157931884530614e-05,1
60.2,4.655066030983236e-05,7.122704174487678e-05,1
60.22,4.616530071320879e-05,7.084208590666023e-05,1
60.24,4.5837327080132735e-05,7.043014499824165e-05,1
60.26,4.556672438880042e-05,6.999708901278917e-05,1
60.28,4.535361695844809e-05,6.954994938144593e-05,1
60.300000000000004,4.519309376327379e-05,6.909107962324533e-05,1
60.32,4.5085730833836706e-05,6.86282797592645e-05,1
60.34,4.5030228888733576e-05,6.816530582756109e-05,1
60.36,4.502211395774106e-05,6.770713791501241e-05,1
60.38,4.506069715707236e-05,6.725963842419157e-05,1
60.4,4.514189848299697e-05,6.682865833236341e-05,1
60.42,4.526315565391895e-05,6.641918410883743e-05,1
60.44,4.5420323077381426e-05,6.603491523857742e-05,1
60.46,4.5609662857867875e-05,6.568152311168423e-05,1
60.480000000000004,4.583035073550132e-05,6.536149147635999e-05,1
60.5,4.607858663881241e-05,6.50811296859219e-05,1
60.52,4.6348398884546945e-05,6.48444693218405e-05,1
60.54,4.663521064314373e-05,6.465329895824758e-05,1
60.56,4.693553208444551e-05,6.450777417708931e-05,1
60.58,4.72455854263968e-05,6.441142235363446e-05,1
60.6,4.7560481848129903e-05,6.436770994756664e-05,1
60.620000000000005,4.78753209173663e-05,6.437532473822712e-05,1
60.64,4.818681224000781e-05,6.443564022802821e-05,1
60.660000000000004,4.848909641345147e-05,6.454735881581779e-05,1
60.68,4.877930716565713e-05,6.471141500249241e-05,1
60.7,4.905168104799834e-05,6.492444304097506e-05,1
60.72,4.93024497203438e-05,6.518511667760781e-05,1
60.74,4.95283486760057e-05,6.549092750721505e-05,1
60.76,4.9728419187758414e-05,6.584065523173563e-05,1
60.78,4.98956709069223e-05,6.622945990931515e-05,1
60.800000000000004,5.002908246718014e-05,6.665537438424978e-05,1
60.82,5.012535708520131e-05,6.71134066300854e-05,1
60.84,5.018244226322195e-05,6.759930658472622e-05,1
60.86,5.019508153249635e-05,6.810754018339628e-05,1
60.88,5.016414006401597e-05,6.863247423574413e-05,1
60.9,5.008462222961244e-05,6.916772163343691e-05,1
60.92,4.9955544806729615e-05,6.970954659268361e-05,1
60.94,4.977602427091868e-05,7.025155030252625e-05,1
60.96,4.954244814896061e-05,7.078547333781306e-05,1
60.980000000000004,4.9255670845355607e-05,7.130677843161622e-05,1
61.0,4.891277738464911e-05,7.180862971842952e-05,1
61.02,4.851328280436363e-05,7.22846048454743e-05,1
61.04,4.805741132779719e-05,7.272641251430683e-05,1
61.06,4.7546160438275744e-05,7.31290316086858e-05,1
61.08,4.6979189683260024e-05,7.34866242736356e-05,1
61.1,4.6358370635981005e-05,7.379427588371831e-05,1
61.120000000000005,4.568231291203832e-05,7.404404030461514e-05,1
61.14,4.495442452342503e-05,7.42314874401345e-05,1
61.160000000000004,4.417267554616818e-05,7.435226066749643e-05,1
61.18,4.3341539439504896e-05,7.440076506197974e-05,1
61.2,4.2463401618477214e-05,7.437515818294021e-05,1
61.22,4.15402345465401e-05,7.426862207081965e-05,1
61.24,4.05710691087932e-05,7.407768001788658e-05,1
61.26,3.956059417761296e-05,7.380128933175579e-05,1
61.28,3.850903879223935e-05,7.343465371861867e-05,1
61.300000000000004,3.7422543882483154e-05,7.297871083555573e-05,1
61.32,3.6303342573596804e-05,7.243116667282525e-05,1
61.34,3.515145921256755e-05,7.179099108141267e-05,1
61.36,3.397130178715071e-05,7.105812092398234e-05,1
